ID	Gerência - CC	Nome	Processo	Programa	Versão	Data e Hora	Ciclo	Fuso	Torque	Ângulo	Status	FZ	Identificador
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:39	2	1	12,06	33	OK	523699	373915645
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:39	1	1	12,02	25	OK	523699	373915645
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:36	2	1	12,15	38	OK	523704	373884211
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:36	1	1	12,05	36	OK	523704	373884211
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:33	2	1	12,17	38	OK	523603	373945560
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:33	1	1	12	59	OK	523603	373945560
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:27	2	1	12,05	49	OK	523670	373962702
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:27	1	1	12,03	36	OK	523670	373962702
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:23	2	1	12,06	37	OK	523708	373899524
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:23	1	1	12	36	OK	523708	373899524
91804	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:22	4	1	92,05	45	OK	523603	373945560
18627	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:22	5	1	92,69	45	OK	523603	373945560
91803	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:22	3	1	92,86	45	OK	523603	373945560
18626	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:22	4	1	92,02	45	OK	523603	373945560
91802	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:22	2	1	92,4	45	OK	523603	373945560
91801	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:22	1	1	92,98	45	OK	523603	373945560
18625	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:22	3	1	92,36	45	OK	523603	373945560
18624	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:22	2	1	92,47	45	OK	523603	373945560
18623	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:22	1	1	92,24	45	OK	523603	373945560
91800	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:21	3	1	151,1	45	OK	523603	373945560
91799	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:21	2	1	150,7	45	OK	523603	373945560
18622	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:21	3	1	150,6	44	OK	523603	373945560
91798	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:21	1	1	150,2	45	OK	523603	373945560
18621	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:21	2	1	150,8	45	OK	523603	373945560
18620	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:20	1	1	150	44	OK	523603	373945560
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:19	2	1	12,04	33	OK	523731	373899512
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:19	1	1	12,14	43	OK	523731	373899512
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:15	2	1	12,06	33	OK	523531	373761095
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:15	1	1	12,05	50	OK	523531	373761095
91797	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:10	4	1	92,4	45	OK	523704	373884211
91796	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:10	3	1	92,52	45	OK	523704	373884211
91795	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:10	2	1	92,17	45	OK	523704	373884211
91794	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:10	1	1	92,05	45	OK	523704	373884211
18619	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:10	5	1	92,24	45	OK	523704	373884211
18618	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:09	4	1	92,02	45	OK	523704	373884211
18617	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:09	3	1	92,47	45	OK	523704	373884211
18616	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:09	2	1	92,58	45	OK	523704	373884211
18615	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:09	2	1	54,85	30	NOK	523704	373884211
91793	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:09	3	1	150,7	45	OK	523704	373884211
18614	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:09	1	1	92,36	45	OK	523704	373884211
91792	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:09	2	1	150,2	45	OK	523704	373884211
91791	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:09	1	1	150	45	OK	523704	373884211
62576	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	22/12/2017 07:08	1	1	17,91	37	OK	523603	373945560
18613	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:08	3	1	151	45	OK	523704	373884211
18612	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:08	2	1	150	45	OK	523704	373884211
18611	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:08	1	1	150,3	45	OK	523704	373884211
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:05	2	1	12,05	50	OK	523536	373927544
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 07:05	1	1	12,09	40	OK	523536	373927544
91790	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:04	4	1	92,05	45	OK	523670	373962702
91789	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:04	3	1	92,52	45	OK	523670	373962702
91788	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:04	2	1	93,78	45	OK	523670	373962702
91787	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 07:04	1	1	93,21	45	OK	523670	373962702
91786	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:03	3	1	150,2	45	OK	523670	373962702
91785	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:03	2	1	150,4	45	OK	523670	373962702
91784	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 07:03	1	1	151	45	OK	523670	373962702
18610	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:02	5	1	92,47	45	OK	523670	373962702
18609	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:02	4	1	92,24	45	OK	523670	373962702
18608	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:02	3	1	92,24	45	OK	523670	373962702
18607	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:02	2	1	92,36	45	OK	523670	373962702
18606	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 07:01	1	1	92,13	45	OK	523670	373962702
18605	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:01	3	1	150	44	OK	523670	373962702
18604	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:00	2	1	150	45	OK	523670	373962702
18603	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 07:00	1	1	150,8	45	OK	523670	373962702
62575	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	22/12/2017 06:59	1	1	17,8	11	OK	523704	373884211
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:57	2	1	12,12	27	OK	523673	373875660
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:57	1	1	12,13	35	OK	523673	373875660
18602	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:53	5	1	92,69	45	OK	523708	373899524
91783	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:53	4	1	92,52	45	OK	523708	373899524
18601	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:53	4	1	92,02	45	OK	523708	373899524
91782	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:53	3	1	92,4	45	OK	523708	373899524
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:53	2	1	12,04	35	OK	523476	373927556
18600	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:53	3	1	92,36	45	OK	523708	373899524
91781	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:53	2	1	92,98	45	OK	523708	373899524
91780	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:53	1	1	92,63	45	OK	523708	373899524
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:53	1	1	12,07	20	OK	523476	373927556
18599	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:53	2	1	92,24	45	OK	523708	373899524
18598	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:53	1	1	92,02	45	OK	523708	373899524
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:53	1	1	7,58	63	NOK	523476	373927556
91779	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 06:52	3	1	151,5	44	OK	523708	373899524
91778	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 06:52	2	1	151	45	OK	523708	373899524
91777	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 06:52	1	1	150,4	45	OK	523708	373899524
18597	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 06:52	3	1	151,1	45	OK	523708	373899524
18596	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 06:51	2	1	150,5	45	OK	523708	373899524
18595	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 06:51	1	1	151,5	45	OK	523708	373899524
18594	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:46	5	1	92,13	45	OK	523731	373899512
18593	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:45	4	1	92,24	45	OK	523731	373899512
18592	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:45	3	1	92,24	45	OK	523731	373899512
18591	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:45	2	1	92,47	45	OK	523731	373899512
18590	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	22/12/2017 06:45	1	1	92,47	45	OK	523731	373899512
18589	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 06:44	3	1	150,7	45	OK	523731	373899512
18588	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 06:44	2	1	150,8	45	OK	523731	373899512
18587	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	22/12/2017 06:44	1	1	151,7	45	OK	523731	373899512
91776	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:43	4	1	92,17	45	OK	523731	373899512
91775	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:43	3	1	92,05	45	OK	523731	373899512
91774	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:43	2	1	92,17	45	OK	523731	373899512
91773	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	22/12/2017 06:43	1	1	92,17	45	OK	523731	373899512
91772	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 06:42	3	1	151,2	45	OK	523731	373899512
91771	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 06:42	2	1	150,4	45	OK	523731	373899512
91770	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	22/12/2017 06:42	1	1	150	45	OK	523731	373899512
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:40	2	1	12,16	38	OK	523649	373916340
91769	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:40	2	1	106	22	OK	523531	373761095
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:40	1	1	12,05	39	OK	523649	373916340
91768	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:40	1	1	106	29	OK	523531	373761095
91767	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:39	3	1	172	56	OK	523531	373761095
91766	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:39	2	1	174	53	OK	523531	373761095
91765	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:39	1	1	172,6	63	OK	523531	373761095
18586	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:38	2	1	106,5	28	OK	523531	373761095
18585	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:37	1	1	106,6	50	OK	523531	373761095
18584	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:37	3	1	171,9	78	OK	523531	373761095
18583	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:36	2	1	173,3	62	OK	523531	373761095
18582	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:36	1	1	172,4	69	OK	523531	373761095
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:35	2	1	12,06	32	OK	523511	373936673
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:35	1	1	12,08	30	OK	523511	373936673
62574	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	22/12/2017 06:35	1	1	17,77	10	OK	523670	373962702
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:31	2	1	12,12	30	OK	523702	373505583
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:31	1	1	12,18	35	OK	523702	373505583
21950	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	22/12/2017 06:31	1	1	25,29	13	OK	523603	373945560
21949	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:30	6	1	25,48	47	OK	523603	373945560
21948	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:30	5	1	25,23	67	OK	523603	373945560
21947	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:30	4	1	25,25	24	OK	523603	373945560
21946	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:30	3	1	25,11	37	OK	523603	373945560
21945	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:30	2	1	25,08	29	OK	523603	373945560
21944	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:30	1	1	25,18	60	OK	523603	373945560
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:30	2	1	12,14	33	OK	523750	373962283
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 06:30	1	1	12,29	29	OK	523750	373962283
18581	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:30	2	1	106	26	OK	523699	373915645
18580	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:30	1	1	106,3	30	OK	523699	373915645
18579	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:29	3	1	172,3	74	OK	523699	373915645
18578	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:29	2	1	171,9	81	OK	523699	373915645
91764	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:29	2	1	106,1	31	OK	523699	373915645
18577	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:28	1	1	171,9	69	OK	523699	373915645
91763	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:28	1	1	106,5	29	OK	523699	373915645
91762	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:28	3	1	173	64	OK	523699	373915645
91761	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:28	2	1	172,9	68	OK	523699	373915645
91760	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:27	1	1	172,2	78	OK	523699	373915645
62573	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	22/12/2017 06:23	1	1	17,65	14	OK	523708	373899524
91759	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:22	2	1	107,9	27	OK	523536	373927544
91758	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:22	1	1	106,5	26	OK	523536	373927544
91757	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:21	3	1	174,4	62	OK	523536	373927544
91756	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:21	2	1	172	73	OK	523536	373927544
91755	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:20	1	1	173	67	OK	523536	373927544
18576	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:19	2	1	106	28	OK	523536	373927544
18575	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:19	1	1	107,6	88	OK	523536	373927544
18574	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:18	3	1	173,3	81	OK	523536	373927544
18573	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:18	2	1	173,3	74	OK	523536	373927544
18572	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:18	1	1	173,1	77	OK	523536	373927544
62572	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	22/12/2017 06:15	1	1	17,86	9	OK	523731	373899512
91754	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:14	2	1	106,9	26	OK	523673	373875660
91753	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	22/12/2017 06:14	1	1	106,6	24	OK	523673	373875660
91752	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:13	3	1	172,6	63	OK	523673	373875660
91751	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:12	2	1	172,5	53	OK	523673	373875660
91750	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	22/12/2017 06:12	1	1	172,2	55	OK	523673	373875660
21943	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	22/12/2017 06:12	1	1	25,06	4	OK	523704	373884211
21942	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:12	6	1	25,13	49	OK	523704	373884211
21941	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:12	5	1	25,19	51	OK	523704	373884211
21940	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:12	4	1	25,29	17	OK	523704	373884211
21939	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:12	3	1	25,2	36	OK	523704	373884211
21938	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:12	2	1	25,22	69	OK	523704	373884211
21937	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:12	1	1	25,23	77	OK	523704	373884211
18571	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:10	2	1	106,7	24	OK	523673	373875660
18570	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	22/12/2017 06:10	1	1	106,3	29	OK	523673	373875660
18569	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:09	3	1	172,6	72	OK	523673	373875660
18568	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:09	2	1	171,9	69	OK	523673	373875660
18567	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	22/12/2017 06:09	1	1	174	71	OK	523673	373875660
21936	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	22/12/2017 06:02	1	1	25,23	12	OK	523670	373962702
21935	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:02	6	1	25,05	44	OK	523670	373962702
21934	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:02	5	1	25,18	68	OK	523670	373962702
21933	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:01	4	1	25,2	32	OK	523670	373962702
21932	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:01	3	1	25,32	34	OK	523670	373962702
21931	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:01	2	1	25,32	29	OK	523670	373962702
21930	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	22/12/2017 06:01	1	1	25,2	70	OK	523670	373962702
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 05:56	2	1	12,05	29	OK	523635	373864686
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 05:56	1	1	12,07	35	OK	523635	373864686
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 05:52	2	1	12,05	33	OK	523594	373914847
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	22/12/2017 05:52	1	1	12	34	OK	523594	373914847
