ID	Gerência - CC	Nome	Processo	Programa	Versão	Data e Hora	Ciclo	Fuso	Torque	Ângulo	Status	FZ	Identificador
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 23:22	4	1	227	24	OK	522171	373727610
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 23:22	3	1	225	24	OK	522171	373727610
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 23:22	2	1	225	12	OK	522171	373727610
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 23:22	1	1	225	11	OK	522171	373727610
84494	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 23:12	2	1	107,4	33	OK	522088	373570381
84493	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 23:11	1	1	106,7	39	OK	522088	373570381
11009	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 23:11	2	1	108,7	28	OK	522088	373570381
11008	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 23:11	1	1	107,9	27	OK	522088	373570381
11007	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 23:11	3	1	172,8	80	OK	522088	373570381
84492	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 23:11	3	1	172,3	55	OK	522088	373570381
11006	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 23:11	2	1	172,8	87	OK	522088	373570381
11005	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 23:11	1	1	173,7	50	OK	522088	373570381
84491	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 23:11	2	1	173,6	77	OK	522088	373570381
84490	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 23:11	1	1	173,2	75	OK	522088	373570381
20408	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	30/11/2017 22:54	1	1	25,21	25	OK	522185	373842228
20407	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:54	6	1	25,14	77	OK	522185	373842228
20406	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:54	5	1	25,07	60	OK	522185	373842228
20405	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:54	4	1	25	58	OK	522185	373842228
20404	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:54	3	1	25,37	72	OK	522185	373842228
20403	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:54	2	1	25,14	41	OK	522185	373842228
20402	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:54	1	1	25,14	83	OK	522185	373842228
11004	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:53	2	1	107	12	OK	522142	373488860
11003	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:53	2	1	109,4	0	NOK	522142	373488860
11002	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:53	2	1	116	87	NOK	522142	373488860
11001	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:52	1	1	106,3	27	OK	522142	373488860
84489	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 22:52	2	1	107,5	26	OK	522142	373488860
84488	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 22:52	1	1	110,7	63	OK	522142	373488860
11000	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:52	3	1	172,2	78	OK	522142	373488860
10999	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:52	2	1	172,2	76	OK	522142	373488860
10998	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:51	1	1	172,5	51	OK	522142	373488860
84487	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:51	3	1	172,7	79	OK	522142	373488860
84486	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:51	2	1	172,3	49	OK	522142	373488860
84485	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:51	1	1	172,9	77	OK	522142	373488860
-	OCB - 206.4	Coluna de Direção SÉRIE	Fixação da Cruzeta SKL (2 apertos) - Atual	3	6	30/11/2017 22:46	2	1	31,86	14	OK	2018	373803193
-	OCB - 206.4	Coluna de Direção SÉRIE	Fixação da Cruzeta SKL (2 apertos) - Atual	3	6	30/11/2017 22:46	1	1	29,51	24	OK	2018	373803193
20401	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	30/11/2017 22:44	1	1	25,4	23	OK	522175	373783133
20400	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:43	6	1	25,22	54	OK	522175	373783133
20399	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:43	5	1	25,07	82	OK	522175	373783133
20398	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:43	4	1	25,26	71	OK	522175	373783133
20397	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:43	3	1	25,32	59	OK	522175	373783133
20396	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:43	2	1	25,23	67	OK	522175	373783133
20395	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	30/11/2017 22:43	1	1	25,14	75	OK	522175	373783133
10997	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 22:37	3	1	106,8	29	OK	522122	373773048
10996	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 22:37	2	1	106,3	35	OK	522122	373773048
10995	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 22:37	1	1	106,8	35	OK	522122	373773048
10994	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	30/11/2017 22:37	1	1	172,3	61	OK	522122	373773048
84484	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 22:36	3	1	107,9	46	OK	522122	373773048
84483	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 22:36	2	1	109,5	73	OK	522122	373773048
84482	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 22:36	1	1	106,4	33	OK	522122	373773048
84481	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	30/11/2017 22:36	1	1	172,6	98	OK	522122	373773048
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:23	4	1	225	20	OK	522148	373659290
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:23	3	1	226	17	OK	522148	373659290
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:23	2	1	229	11	OK	522148	373659290
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:23	1	1	229	9	OK	522148	373659290
84480	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 22:20	2	1	106	27	OK	522139	373763031
84479	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 22:20	1	1	106,2	26	OK	522139	373763031
10993	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:19	2	1	106,1	53	OK	522139	373763031
10992	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:19	1	1	106,5	29	OK	522139	373763031
84478	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:19	3	1	172,2	88	OK	522139	373763031
10991	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:19	3	1	172,2	64	OK	522139	373763031
84477	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:19	2	1	173	49	OK	522139	373763031
10990	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:19	2	1	172,3	57	OK	522139	373763031
84476	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:19	1	1	172,5	60	OK	522139	373763031
10989	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:19	1	1	174	53	OK	522139	373763031
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 22:14	2	1	12,2	35	OK	522088	373570381
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 22:13	1	1	12,14	38	OK	522088	373570381
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:12	4	1	227	24	OK	522146	373822060
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:12	3	1	225	26	OK	522146	373822060
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:11	2	1	225	12	OK	522146	373822060
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:11	1	1	227	12	OK	522146	373822060
10988	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:10	2	1	108,4	56	OK	522143	373748480
10987	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 22:10	1	1	107	29	OK	522143	373748480
10986	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:09	3	1	172,1	52	OK	522143	373748480
10985	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:09	2	1	172,3	56	OK	522143	373748480
10984	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 22:09	1	1	172,8	89	OK	522143	373748480
84475	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 22:06	2	1	107,2	46	OK	522143	373748480
84474	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 22:06	1	1	106,7	48	OK	522143	373748480
84473	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:05	3	1	172,9	68	OK	522143	373748480
84472	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:05	2	1	172,6	51	OK	522143	373748480
84471	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 22:05	1	1	172	49	OK	522143	373748480
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:04	4	1	227	25	OK	522481	373800398
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:03	3	1	225	26	OK	522481	373800398
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:03	2	1	225	12	OK	522481	373800398
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 22:03	1	1	227	12	OK	522481	373800398
84470	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 21:58	2	1	106,4	26	OK	522138	373488858
84469	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 21:58	1	1	107,5	23	OK	522138	373488858
84468	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 21:58	3	1	174,3	66	OK	522138	373488858
84467	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 21:58	2	1	173,6	47	OK	522138	373488858
84466	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 21:57	1	1	172,1	55	OK	522138	373488858
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 21:56	2	1	12,07	29	OK	522142	373488860
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 21:56	1	1	12,21	29	OK	522142	373488860
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:56	4	1	225	20	OK	522128	373727609
10983	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 21:56	2	1	107,4	79	OK	522138	373488858
10982	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 21:55	1	1	106,7	34	OK	522138	373488858
10981	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 21:55	3	1	172,3	56	OK	522138	373488858
10980	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 21:55	2	1	171,9	67	OK	522138	373488858
10979	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 21:55	1	1	171,9	56	OK	522138	373488858
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:53	3	1	227	26	OK	522128	373727609
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:53	2	1	227	12	OK	522128	373727609
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:53	1	1	230	10	OK	522128	373727609
84465	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 21:47	3	1	106,9	37	OK	522137	373763950
84464	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 21:47	2	1	107,6	47	OK	522137	373763950
84463	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 21:47	1	1	106	34	OK	522137	373763950
84462	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	30/11/2017 21:47	1	1	172,8	78	OK	522137	373763950
10978	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 21:46	3	1	106	32	OK	522137	373763950
10977	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 21:46	2	1	106,8	39	OK	522137	373763950
10976	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 21:46	1	1	106,5	30	OK	522137	373763950
10975	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	30/11/2017 21:45	1	1	172,7	85	OK	522137	373763950
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:43	4	1	225	22	OK	522088	373570381
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 21:43	2	1	12,12	30	OK	522139	373763031
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 21:43	1	1	12	42	OK	522139	373763031
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:43	3	1	226	31	OK	522088	373570381
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:43	2	1	227	10	OK	522088	373570381
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 21:43	1	1	227	10	OK	522088	373570381
84461	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 21:41	2	1	106,5	26	OK	522135	373727701
84460	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 21:41	1	1	106,4	37	OK	522135	373727701
10974	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 21:40	2	1	106,9	56	OK	522135	373727701
10973	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 21:40	1	1	106	29	OK	522135	373727701
84459	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 21:40	3	1	174,1	67	OK	522135	373727701
84458	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 21:40	2	1	172,6	47	OK	522135	373727701
10972	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 21:40	3	1	173,4	71	OK	522135	373727701
10971	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 21:40	2	1	172,8	57	OK	522135	373727701
84457	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 21:40	1	1	172,7	57	OK	522135	373727701
10970	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 21:40	1	1	172,1	61	OK	522135	373727701
84456	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 21:33	3	1	106,7	42	OK	522114	373728146
84455	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 21:33	2	1	108	61	OK	522114	373728146
84454	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 21:33	1	1	106,5	27	OK	522114	373728146
84453	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	30/11/2017 21:32	1	1	172,8	75	OK	522114	373728146
10969	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 21:31	3	1	106,2	30	OK	522114	373728146
10968	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 21:31	2	1	106,1	36	OK	522114	373728146
10967	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	30/11/2017 21:31	1	1	106,3	20	OK	522114	373728146
10966	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	30/11/2017 21:31	1	1	172,6	78	OK	522114	373728146
10965	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 20:18	2	1	106,9	43	OK	522133	373763183
10964	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 20:18	2	1	106,6	0	NOK	522133	373763183
10963	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 20:18	2	1	102,8	132	NOK	522133	373763183
84452	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 20:17	2	1	106	47	OK	522133	373763183
10962	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	30/11/2017 20:17	1	1	106,5	31	OK	522133	373763183
84451	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	30/11/2017 20:17	1	1	106,6	30	OK	522133	373763183
10961	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 20:17	3	1	172,3	124	OK	522133	373763183
10960	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 20:17	2	1	172,1	77	OK	522133	373763183
84450	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 20:16	3	1	172,1	70	OK	522133	373763183
10959	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	30/11/2017 20:16	1	1	172,1	83	OK	522133	373763183
84449	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 20:16	2	1	172,9	54	OK	522133	373763183
84448	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	30/11/2017 20:16	1	1	172,9	42	OK	522133	373763183
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 20:10	4	1	228	23	OK	522142	373488860
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 20:10	3	1	227	25	OK	522142	373488860
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 20:10	2	1	226	12	OK	522142	373488860
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	30/11/2017 20:10	1	1	227	13	OK	522142	373488860
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 20:04	8	1	21,54	9	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 20:04	7	1	21,4	0	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 20:04	6	1	21,13	11	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 20:04	5	1	21,89	2	OK	522181	373763961
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 20:04	2	1	12,05	38	OK	522143	373748480
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 20:04	1	1	12,03	32	OK	522143	373748480
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 20:04	2	1	12,09	32	OK	522138	373488858
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	30/11/2017 20:04	1	1	12,07	37	OK	522138	373488858
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 20:02	4	1	18,45	4	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 20:02	3	1	18,42	5	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 20:02	2	1	18,28	4	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 20:02	1	1	18,56	2	OK	522181	373763961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:54	8	1	21,39	6	OK	522216	373763948
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:54	7	1	21,12	24	OK	522216	373763948
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:54	6	1	21,84	2	OK	522216	373763948
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:54	5	1	21,31	66	OK	522216	373763948
-	OCP - 204.4	GE PM Suspensão AXOR FL4	MultiEtapa (150±12Nm)+(90°) - Atual	2	6	30/11/2017 19:53	2	1	152	90	OK	522001	373738875
-	OCP - 204.4	GE PM Suspensão AXOR FL4	MultiEtapa (150±12Nm)+(90°) - Atual	2	6	30/11/2017 19:53	1	1	154	90	OK	522001	373738875
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:52	4	1	18,59	3	OK	522216	373763948
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:52	3	1	18,42	5	OK	522216	373763948
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:52	2	1	18,5	3	OK	522216	373763948
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:52	1	1	18,62	3	OK	522216	373763948
-	OCP - 204.4	GE PM Suspensão Axor FL4 LD	MultiEtapa (225±45Nm)+(90°) - Atual	2	5	30/11/2017 19:51	1	1	225,5	90	OK	522001	373738875
-	OCP - 204.4	GE PM Suspensao Axor FL4 LE	MultiEtapa (225±45Nm)+(90°) - Atual	2	5	30/11/2017 19:51	1	1	225,5	90	OK	522001	373738875
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:51	8	1	21,03	15	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:50	7	1	21,34	4	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:50	6	1	21,41	0	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	30/11/2017 19:50	5	1	21,37	0	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:49	4	1	18,57	0	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:49	3	1	18,27	3	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:49	2	1	18,67	4	OK	522243	373739053
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	30/11/2017 19:49	1	1	18,45	2	OK	522243	373739053
84447	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 19:41	3	1	109,4	51	OK	522119	373728183
84446	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	30/11/2017 19:41	2	1	109,9	48	OK	522119	373728183
